year;from_country_id;to_country_id;from_country;to_country;total_points
2021;cy;gr;cy;gr;24
2021;cy;bg;cy;bg;12
2021;cy;pt;cy;pt;1
2021;cy;md;cy;md;0
2021;cy;se;cy;se;0
2021;cy;rs;cy;rs;0
2021;cy;cy;cy;cy;0
2021;cy;il;cy;il;2
2021;cy;no;cy;no;0
2021;cy;be;cy;be;4
2021;cy;az;cy;az;0
2021;cy;al;cy;al;0
2021;cy;sm;cy;sm;0
2021;cy;nl;cy;nl;0
2021;cy;es;cy;es;0
2021;cy;de;cy;de;0
2021;cy;gb;cy;gb;0
2021;cz;it;cz;it;12
2021;cz;fr;cz;fr;12
2021;cz;ch;cz;ch;8
2021;cz;is;cz;is;15
2021;cz;ua;cz;ua;10
2021;cz;fi;cz;fi;5
2021;cz;mt;cz;mt;7
2021;cz;lt;cz;lt;1
2021;cz;ru;cz;ru;7
2021;cz;gr;cz;gr;8
2021;cz;bg;cz;bg;4
2021;cz;pt;cz;pt;12
2021;cz;md;cz;md;12
2021;cz;se;cz;se;0
2021;cz;rs;cz;rs;0
2021;cz;cy;cz;cy;0
2021;cz;il;cz;il;0
2021;cz;no;cz;no;0
2021;cz;be;cz;be;3
2021;cz;az;cz;az;0
2021;cz;al;cz;al;0
2021;cz;sm;cz;sm;0
2021;cz;nl;cz;nl;0
2021;cz;es;cz;es;0
2021;cz;de;cz;de;0
2021;cz;gb;cz;gb;0
2021;dk;it;dk;it;5
2021;dk;fr;dk;fr;3
2021;dk;ch;dk;ch;18
2021;dk;is;dk;is;22
2021;dk;ua;dk;ua;1
2021;dk;fi;dk;fi;15
2021;dk;mt;dk;mt;6
2021;dk;lt;dk;lt;4
2021;dk;ru;dk;ru;0
2021;dk;gr;dk;gr;0
2021;dk;bg;dk;bg;6
2021;dk;pt;dk;pt;0
2021;dk;md;dk;md;0
2021;dk;se;dk;se;12
2021;dk;rs;dk;rs;0
2021;dk;cy;dk;cy;0
2021;dk;il;dk;il;1
2021;dk;no;dk;no;11
2021;dk;be;dk;be;0
2021;dk;az;dk;az;0
2021;dk;al;dk;al;7
2021;dk;sm;dk;sm;5
2021;dk;nl;dk;nl;0
2021;dk;es;dk;es;0
2021;dk;de;dk;de;0
2021;dk;gb;dk;gb;0
2021;ee;it;ee;it;11
2021;ee;fr;ee;fr;17
2021;ee;ch;ee;ch;14
2021;ee;is;ee;is;11
2021;ee;ua;ee;ua;9
2021;ee;fi;ee;fi;19
2021;ee;mt;ee;mt;1
2021;ee;lt;ee;lt;12
2021;ee;ru;ee;ru;6
2021;ee;gr;ee;gr;0
2021;ee;bg;ee;bg;6
2021;ee;pt;ee;pt;5
2021;ee;md;ee;md;0
2021;ee;se;ee;se;1
2021;ee;rs;ee;rs;0
2021;ee;cy;ee;cy;0
2021;ee;il;ee;il;0
2021;ee;no;ee;no;4
2021;ee;be;ee;be;0
2021;ee;az;ee;az;0
2021;ee;al;ee;al;0
2021;ee;sm;ee;sm;0
2021;ee;nl;ee;nl;0
2021;ee;es;ee;es;0
2021;ee;de;ee;de;0
2021;ee;gb;ee;gb;0
2021;fi;it;fi;it;14
2021;fi;fr;fi;fr;13
2021;fi;ch;fi;ch;19
2021;fi;is;fi;is;20
2021;fi;ua;fi;ua;10
2021;fi;fi;fi;fi;0
2021;fi;mt;fi;mt;1
2021;fi;lt;fi;lt;8
2021;fi;ru;fi;ru;5
2021;fi;gr;fi;gr;2
2021;fi;bg;fi;bg;10
2021;fi;pt;fi;pt;0
2021;fi;md;fi;md;2
2021;fi;se;fi;se;8
2021;fi;rs;fi;rs;0
2021;fi;cy;fi;cy;0
2021;fi;il;fi;il;0
2021;fi;no;fi;no;4
2021;fi;be;fi;be;0
2021;fi;az;fi;az;0
2021;fi;al;fi;al;0
2021;fi;sm;fi;sm;0
2021;fi;nl;fi;nl;0
2021;fi;es;fi;es;0
2021;fi;de;fi;de;0
2021;fi;gb;fi;gb;0
2021;fr;it;fr;it;10
2021;fr;fr;fr;fr;0
2021;fr;ch;fr;ch;13
2021;fr;is;fr;is;7
2021;fr;ua;fr;ua;12
2021;fr;fi;fr;fi;1
2021;fr;mt;fr;mt;0
2021;fr;lt;fr;lt;0
2021;fr;ru;fr;ru;10
2021;fr;gr;fr;gr;12
2021;fr;bg;fr;bg;0
2021;fr;pt;fr;pt;16
2021;fr;md;fr;md;7
2021;fr;se;fr;se;3
2021;fr;rs;fr;rs;3
2021;fr;cy;fr;cy;2
2021;fr;il;fr;il;10
2021;fr;no;fr;no;0
2021;fr;be;fr;be;6
2021;fr;az;fr;az;0
2021;fr;al;fr;al;0
2021;fr;sm;fr;sm;4
2021;fr;nl;fr;nl;0
2021;fr;es;fr;es;0
2021;fr;de;fr;de;0
2021;fr;gb;fr;gb;0
2021;ge;it;ge;it;20
2021;ge;fr;ge;fr;5
2021;ge;ch;ge;ch;10
2021;ge;is;ge;is;7
2021;ge;ua;ge;ua;13
2021;ge;fi;ge;fi;0
2021;ge;mt;ge;mt;1
2021;ge;lt;ge;lt;13
2021;ge;ru;ge;ru;4
2021;ge;gr;ge;gr;12
2021;ge;bg;ge;bg;4
2021;ge;pt;ge;pt;8
2021;ge;md;ge;md;2
2021;ge;se;ge;se;0
2021;ge;rs;ge;rs;0
2021;ge;cy;ge;cy;0
2021;ge;il;ge;il;0
2021;ge;no;ge;no;0
2021;ge;be;ge;be;0
2021;ge;az;ge;az;8
2021;ge;al;ge;al;0
2021;ge;sm;ge;sm;7
2021;ge;nl;ge;nl;2
2021;ge;es;ge;es;0
2021;ge;de;ge;de;0
2021;ge;gb;ge;gb;0
2021;de;it;de;it;13
2021;de;fr;de;fr;22
2021;de;ch;de;ch;12
2021;de;is;de;is;9
2021;de;ua;de;ua;9
2021;de;fi;de;fi;8
2021;de;mt;de;mt;8
2021;de;lt;de;lt;13
2021;de;ru;de;ru;7
2021;de;gr;de;gr;0
2021;de;bg;de;bg;0
2021;de;pt;de;pt;0
2021;de;md;de;md;0
2021;de;se;de;se;4
2021;de;rs;de;rs;3
2021;de;cy;de;cy;7
2021;de;il;de;il;0
2021;de;no;de;no;1
2021;de;be;de;be;0
2021;de;az;de;az;0
2021;de;al;de;al;0
2021;de;sm;de;sm;0
2021;de;nl;de;nl;0
2021;de;es;de;es;0
2021;de;de;de;de;0
2021;de;gb;de;gb;0
2021;gr;it;gr;it;14
2021;gr;fr;gr;fr;13
2021;gr;ch;gr;ch;4
2021;gr;is;gr;is;0
2021;gr;ua;gr;ua;6
2021;gr;fi;gr;fi;6
2021;gr;mt;gr;mt;9
2021;gr;lt;gr;lt;0
2021;gr;ru;gr;ru;3
2021;gr;gr;gr;gr;0
2021;gr;bg;gr;bg;8
2021;gr;pt;gr;pt;0
2021;gr;md;gr;md;10
2021;gr;se;gr;se;0
2021;gr;rs;gr;rs;0
2021;gr;cy;gr;cy;24
2021;gr;il;gr;il;0
2021;gr;no;gr;no;0
2021;gr;be;gr;be;3
2021;gr;az;gr;az;2
2021;gr;al;gr;al;7
2021;gr;sm;gr;sm;7
2021;gr;nl;gr;nl;0
2021;gr;es;gr;es;0
2021;gr;de;gr;de;0
2021;gr;gb;gr;gb;0
2021;is;it;is;it;12
2021;is;fr;is;fr;13
2021;is;ch;is;ch;18
2021;is;is;is;is;0
2021;is;ua;is;ua;11
2021;is;fi;is;fi;17
2021;is;mt;is;mt;4
2021;is;lt;is;lt;4
2021;is;ru;is;ru;2
2021;is;gr;is;gr;4
2021;is;bg;is;bg;8
2021;is;pt;is;pt;12
2021;is;md;is;md;0
2021;is;se;is;se;10
2021;is;rs;is;rs;0
2021;is;cy;is;cy;0
2021;is;il;is;il;0
2021;is;no;is;no;1
2021;is;be;is;be;0
2021;is;az;is;az;0
2021;is;al;is;al;0
2021;is;sm;is;sm;0
2021;is;nl;is;nl;0
2021;is;es;is;es;0
2021;is;de;is;de;0
2021;is;gb;is;gb;0
2021;ie;it;ie;it;6
2021;ie;fr;ie;fr;19
2021;ie;ch;ie;ch;8
2021;ie;is;ie;is;18
2021;ie;ua;ie;ua;14
2021;ie;fi;ie;fi;5
2021;ie;mt;ie;mt;14
2021;ie;lt;ie;lt;16
2021;ie;ru;ie;ru;0
2021;ie;gr;ie;gr;0
2021;ie;bg;ie;bg;1
2021;ie;pt;ie;pt;2
2021;ie;md;ie;md;0
2021;ie;se;ie;se;1
2021;ie;rs;ie;rs;0
2021;ie;cy;ie;cy;0
2021;ie;il;ie;il;0
2021;ie;no;ie;no;7
2021;ie;be;ie;be;3
2021;ie;az;ie;az;2
2021;ie;al;ie;al;0
2021;ie;sm;ie;sm;0
2021;ie;nl;ie;nl;0
2021;ie;es;ie;es;0
2021;ie;de;ie;de;0
2021;ie;gb;ie;gb;0
2021;il;it;il;it;7
2021;il;fr;il;fr;16
2021;il;ch;il;ch;18
2021;il;is;il;is;1
2021;il;ua;il;ua;16
2021;il;fi;il;fi;4
2021;il;mt;il;mt;10
2021;il;lt;il;lt;13
2021;il;ru;il;ru;17
2021;il;gr;il;gr;0
2021;il;bg;il;bg;1
2021;il;pt;il;pt;0
2021;il;md;il;md;0
2021;il;se;il;se;0
2021;il;rs;il;rs;0
2021;il;cy;il;cy;3
2021;il;il;il;il;0
2021;il;no;il;no;0
2021;il;be;il;be;6
2021;il;az;il;az;4
2021;il;al;il;al;0
2021;il;sm;il;sm;0
2021;il;nl;il;nl;0
2021;il;es;il;es;0
2021;il;de;il;de;0
2021;il;gb;il;gb;0
2021;it;it;it;it;0
2021;it;fr;it;fr;4
2021;it;ch;it;ch;0
2021;it;is;it;is;14
2021;it;ua;it;ua;13
2021;it;fi;it;fi;18
2021;it;mt;it;mt;7
2021;it;lt;it;lt;17
2021;it;ru;it;ru;7
2021;it;gr;it;gr;0
2021;it;bg;it;bg;0
2021;it;pt;it;pt;6
2021;it;md;it;md;2
2021;it;se;it;se;0
2021;it;rs;it;rs;4
2021;it;cy;it;cy;0
2021;it;il;it;il;4
2021;it;no;it;no;2
2021;it;be;it;be;5
2021;it;az;it;az;0
2021;it;al;it;al;10
2021;it;sm;it;sm;3
2021;it;nl;it;nl;0
2021;it;es;it;es;0
2021;it;de;it;de;0
2021;it;gb;it;gb;0
2021;lv;it;lv;it;15
2021;lv;fr;lv;fr;6
2021;lv;ch;lv;ch;16
2021;lv;is;lv;is;15
2021;lv;ua;lv;ua;13
2021;lv;fi;lv;fi;12
2021;lv;mt;lv;mt;2
2021;lv;lt;lv;lt;18
2021;lv;ru;lv;ru;11
2021;lv;gr;lv;gr;0
2021;lv;bg;lv;bg;5
2021;lv;pt;lv;pt;0
2021;lv;md;lv;md;0
2021;lv;se;lv;se;1
2021;lv;rs;lv;rs;0
2021;lv;cy;lv;cy;0
2021;lv;il;lv;il;0
2021;lv;no;lv;no;2
2021;lv;be;lv;be;0
2021;lv;az;lv;az;0
2021;lv;al;lv;al;0
2021;lv;sm;lv;sm;0
2021;lv;nl;lv;nl;0
2021;lv;es;lv;es;0
2021;lv;de;lv;de;0
2021;lv;gb;lv;gb;0
2021;lt;it;lt;it;20
2021;lt;fr;lt;fr;13
2021;lt;ch;lt;ch;14
2021;lt;is;lt;is;7
2021;lt;ua;lt;ua;24
2021;lt;fi;lt;fi;7
2021;lt;mt;lt;mt;3
2021;lt;lt;lt;lt;0
2021;lt;ru;lt;ru;4
2021;lt;gr;lt;gr;0
2021;lt;bg;lt;bg;2
2021;lt;pt;lt;pt;6
2021;lt;md;lt;md;0
2021;lt;se;lt;se;1
2021;lt;rs;lt;rs;0
2021;lt;cy;lt;cy;0
2021;lt;il;lt;il;1
2021;lt;no;lt;no;5
2021;lt;be;lt;be;9
2021;lt;az;lt;az;0
2021;lt;al;lt;al;0
2021;lt;sm;lt;sm;0
2021;lt;nl;lt;nl;0
2021;lt;es;lt;es;0
2021;lt;de;lt;de;0
2021;lt;gb;lt;gb;0
2021;mt;it;mt;it;12
2021;mt;fr;mt;fr;6
2021;mt;ch;mt;ch;10
2021;mt;is;mt;is;5
2021;mt;ua;mt;ua;6
2021;mt;fi;mt;fi;9
2021;mt;mt;mt;mt;0
2021;mt;lt;mt;lt;6
2021;mt;ru;mt;ru;0
2021;mt;gr;mt;gr;6
2021;mt;bg;mt;bg;0
2021;mt;pt;mt;pt;7
2021;mt;md;mt;md;0
2021;mt;se;mt;se;16
2021;mt;rs;mt;rs;4
2021;mt;cy;mt;cy;6
2021;mt;il;mt;il;0
2021;mt;no;mt;no;10
2021;mt;be;mt;be;0
2021;mt;az;mt;az;0
2021;mt;al;mt;al;12
2021;mt;sm;mt;sm;1
2021;mt;nl;mt;nl;0
2021;mt;es;mt;es;0
2021;mt;de;mt;de;0
2021;mt;gb;mt;gb;0
2021;md;it;md;it;8
2021;md;fr;md;fr;10
2021;md;ch;md;ch;7
2021;md;is;md;is;5
2021;md;ua;md;ua;10
2021;md;fi;md;fi;5
2021;md;mt;md;mt;7
2021;md;lt;md;lt;2
2021;md;ru;md;ru;22
2021;md;gr;md;gr;15
2021;md;bg;md;bg;12
2021;md;pt;md;pt;2
2021;md;md;md;md;0
2021;md;se;md;se;3
2021;md;rs;md;rs;0
2021;md;cy;md;cy;1
2021;md;il;md;il;0
2021;md;no;md;no;0
2021;md;be;md;be;0
2021;md;az;md;az;7
2021;md;al;md;al;0
2021;md;sm;md;sm;0
2021;md;nl;md;nl;0
2021;md;es;md;es;0
2021;md;de;md;de;0
2021;md;gb;md;gb;0
2021;nl;it;nl;it;2
2021;nl;fr;nl;fr;24
2021;nl;ch;nl;ch;12
2021;nl;is;nl;is;18
2021;nl;ua;nl;ua;8
2021;nl;fi;nl;fi;4
2021;nl;mt;nl;mt;8
2021;nl;lt;nl;lt;3
2021;nl;ru;nl;ru;8
2021;nl;gr;nl;gr;10
2021;nl;bg;nl;bg;0
2021;nl;pt;nl;pt;6
2021;nl;md;nl;md;0
2021;nl;se;nl;se;0
2021;nl;rs;nl;rs;0
2021;nl;cy;nl;cy;0
2021;nl;il;nl;il;4
2021;nl;no;nl;no;0
2021;nl;be;nl;be;6
2021;nl;az;nl;az;2
2021;nl;al;nl;al;1
2021;nl;sm;nl;sm;0
2021;nl;nl;nl;nl;0
2021;nl;es;nl;es;0
2021;nl;de;nl;de;0
2021;nl;gb;nl;gb;0
2021;mk;it;mk;it;18
2021;mk;fr;mk;fr;12
2021;mk;ch;mk;ch;13
2021;mk;is;mk;is;4
2021;mk;ua;mk;ua;4
2021;mk;fi;mk;fi;2
2021;mk;mt;mk;mt;5
2021;mk;lt;mk;lt;0
2021;mk;ru;mk;ru;2
2021;mk;gr;mk;gr;0
2021;mk;bg;mk;bg;0
2021;mk;pt;mk;pt;0
2021;mk;md;mk;md;0
2021;mk;se;mk;se;3
2021;mk;rs;mk;rs;24
2021;mk;cy;mk;cy;8
2021;mk;il;mk;il;8
2021;mk;no;mk;no;0
2021;mk;be;mk;be;0
2021;mk;az;mk;az;3
2021;mk;al;mk;al;10
2021;mk;sm;mk;sm;0
2021;mk;nl;mk;nl;0
2021;mk;es;mk;es;0
2021;mk;de;mk;de;0
2021;mk;gb;mk;gb;0
2021;no;it;no;it;12
2021;no;fr;no;fr;8
2021;no;ch;no;ch;9
2021;no;is;no;is;12
2021;no;ua;no;ua;8
2021;no;fi;no;fi;6
2021;no;mt;no;mt;15
2021;no;lt;no;lt;12
2021;no;ru;no;ru;0
2021;no;gr;no;gr;1
2021;no;bg;no;bg;6
2021;no;pt;no;pt;0
2021;no;md;no;md;0
2021;no;se;no;se;18
2021;no;rs;no;rs;0
2021;no;cy;no;cy;0
2021;no;il;no;il;8
2021;no;no;no;no;0
2021;no;be;no;be;0
2021;no;az;no;az;1
2021;no;al;no;al;0
2021;no;sm;no;sm;0
2021;no;nl;no;nl;0
2021;no;es;no;es;0
2021;no;de;no;de;0
2021;no;gb;no;gb;0
2021;pl;it;pl;it;15
2021;pl;fr;pl;fr;5
2021;pl;ch;pl;ch;14
2021;pl;is;pl;is;18
2021;pl;ua;pl;ua;12
2021;pl;fi;pl;fi;8
2021;pl;mt;pl;mt;4
2021;pl;lt;pl;lt;4
2021;pl;ru;pl;ru;3
2021;pl;gr;pl;gr;0
2021;pl;bg;pl;bg;0
2021;pl;pt;pl;pt;8
2021;pl;md;pl;md;0
2021;pl;se;pl;se;1
2021;pl;rs;pl;rs;0
2021;pl;cy;pl;cy;0
2021;pl;il;pl;il;6
2021;pl;no;pl;no;3
2021;pl;be;pl;be;3
2021;pl;az;pl;az;0
2021;pl;al;pl;al;0
2021;pl;sm;pl;sm;12
2021;pl;nl;pl;nl;0
2021;pl;es;pl;es;0
2021;pl;de;pl;de;0
2021;pl;gb;pl;gb;0
2021;pt;it;pt;it;10
2021;pt;fr;pt;fr;18
2021;pt;ch;pt;ch;13
2021;pt;is;pt;is;11
2021;pt;ua;pt;ua;12
2021;pt;fi;pt;fi;5
2021;pt;mt;pt;mt;4
2021;pt;lt;pt;lt;0
2021;pt;ru;pt;ru;11
2021;pt;gr;pt;gr;2
2021;pt;bg;pt;bg;12
2021;pt;pt;pt;pt;0
2021;pt;md;pt;md;8
2021;pt;se;pt;se;4
2021;pt;rs;pt;rs;0
2021;pt;cy;pt;cy;0
2021;pt;il;pt;il;0
2021;pt;no;pt;no;0
2021;pt;be;pt;be;5
2021;pt;az;pt;az;0
2021;pt;al;pt;al;0
2021;pt;sm;pt;sm;0
2021;pt;nl;pt;nl;1
2021;pt;es;pt;es;0
2021;pt;de;pt;de;0
2021;pt;gb;pt;gb;0
2021;ro;it;ro;it;13
2021;ro;fr;ro;fr;12
2021;ro;ch;ro;ch;12
2021;ro;is;ro;is;0
2021;ro;ua;ro;ua;12
2021;ro;fi;ro;fi;14
2021;ro;mt;ro;mt;14
2021;ro;lt;ro;lt;3
2021;ro;ru;ro;ru;0
2021;ro;gr;ro;gr;0
2021;ro;bg;ro;bg;2
2021;ro;pt;ro;pt;10
2021;ro;md;ro;md;18
2021;ro;se;ro;se;0
2021;ro;rs;ro;rs;0
2021;ro;cy;ro;cy;0
2021;ro;il;ro;il;1
2021;ro;no;ro;no;0
2021;ro;be;ro;be;0
2021;ro;az;ro;az;4
2021;ro;al;ro;al;0
2021;ro;sm;ro;sm;0
2021;ro;nl;ro;nl;0
2021;ro;es;ro;es;0
2021;ro;de;ro;de;1
2021;ro;gb;ro;gb;0
2021;ru;it;ru;it;20
2021;ru;fr;ru;fr;6
2021;ru;ch;ru;ch;6
2021;ru;is;ru;is;1
2021;ru;ua;ru;ua;7
2021;ru;fi;ru;fi;8
2021;ru;mt;ru;mt;4
2021;ru;lt;ru;lt;2
2021;ru;ru;ru;ru;0
2021;ru;gr;ru;gr;7
2021;ru;bg;ru;bg;6
2021;ru;pt;ru;pt;0
2021;ru;md;ru;md;15
2021;ru;se;ru;se;0
2021;ru;rs;ru;rs;0
2021;ru;cy;ru;cy;14
2021;ru;il;ru;il;5
2021;ru;no;ru;no;0
2021;ru;be;ru;be;3
2021;ru;az;ru;az;12
2021;ru;al;ru;al;0
2021;ru;sm;ru;sm;0
2021;ru;nl;ru;nl;0
2021;ru;es;ru;es;0
2021;ru;de;ru;de;0
2021;ru;gb;ru;gb;0
2021;sm;it;sm;it;22
2021;sm;fr;sm;fr;22
2021;sm;ch;sm;ch;7
2021;sm;is;sm;is;0
2021;sm;ua;sm;ua;5
2021;sm;fi;sm;fi;5
2021;sm;mt;sm;mt;7
2021;sm;lt;sm;lt;6
2021;sm;ru;sm;ru;1
2021;sm;gr;sm;gr;15
2021;sm;bg;sm;bg;5
2021;sm;pt;sm;pt;0
2021;sm;md;sm;md;11
2021;sm;se;sm;se;0
2021;sm;rs;sm;rs;0
2021;sm;cy;sm;cy;8
2021;sm;il;sm;il;0
2021;sm;no;sm;no;0
2021;sm;be;sm;be;0
2021;sm;az;sm;az;0
2021;sm;al;sm;al;2
2021;sm;sm;sm;sm;0
2021;sm;nl;sm;nl;0
2021;sm;es;sm;es;0
2021;sm;de;sm;de;0
2021;sm;gb;sm;gb;0
2021;rs;it;rs;it;20
2021;rs;fr;rs;fr;22
2021;rs;ch;rs;ch;2
2021;rs;is;rs;is;12
2021;rs;ua;rs;ua;8
2021;rs;fi;rs;fi;17
2021;rs;mt;rs;mt;0
2021;rs;lt;rs;lt;0
2021;rs;ru;rs;ru;6
2021;rs;gr;rs;gr;6
2021;rs;bg;rs;bg;6
2021;rs;pt;rs;pt;5
2021;rs;md;rs;md;0
2021;rs;se;rs;se;4
2021;rs;rs;rs;rs;0
2021;rs;cy;rs;cy;2
2021;rs;il;rs;il;2
2021;rs;no;rs;no;0
2021;rs;be;rs;be;0
2021;rs;az;rs;az;4
2021;rs;al;rs;al;0
2021;rs;sm;rs;sm;0
2021;rs;nl;rs;nl;0
2021;rs;es;rs;es;0
2021;rs;de;rs;de;0
2021;rs;gb;rs;gb;0
2021;si;it;si;it;22
2021;si;fr;si;fr;8
2021;si;ch;si;ch;12
2021;si;is;si;is;13
2021;si;ua;si;ua;7
2021;si;fi;si;fi;8
2021;si;mt;si;mt;5
2021;si;lt;si;lt;0
2021;si;ru;si;ru;9
2021;si;gr;si;gr;11
2021;si;bg;si;bg;0
2021;si;pt;si;pt;0
2021;si;md;si;md;0
2021;si;se;si;se;0
2021;si;rs;si;rs;12
2021;si;cy;si;cy;0
2021;si;il;si;il;1
2021;si;no;si;no;2
2021;si;be;si;be;6
2021;si;az;si;az;0
2021;si;al;si;al;0
2021;si;sm;si;sm;0
2021;si;nl;si;nl;0
2021;si;es;si;es;0
2021;si;de;si;de;0
2021;si;gb;si;gb;0
2021;es;it;es;it;10
2021;es;fr;es;fr;24
2021;es;ch;es;ch;17
2021;es;is;es;is;12
2021;es;ua;es;ua;6
2021;es;fi;es;fi;2
2021;es;mt;es;mt;11
2021;es;lt;es;lt;6
2021;es;ru;es;ru;0
2021;es;gr;es;gr;1
2021;es;bg;es;bg;12
2021;es;pt;es;pt;6
2021;es;md;es;md;0
2021;es;se;es;se;0
2021;es;rs;es;rs;0
2021;es;cy;es;cy;6
2021;es;il;es;il;3
2021;es;no;es;no;0
2021;es;be;es;be;0
2021;es;az;es;az;0
2021;es;al;es;al;0
2021;es;sm;es;sm;0
2021;es;nl;es;nl;0
2021;es;es;es;es;0
2021;es;de;es;de;0
2021;es;gb;es;gb;0
2021;se;it;se;it;13
2021;se;fr;se;fr;12
2021;se;ch;se;ch;10
2021;se;is;se;is;17
2021;se;ua;se;ua;12
2021;se;fi;se;fi;12
2021;se;mt;se;mt;14
2021;se;lt;se;lt;7
2021;se;ru;se;ru;3
2021;se;gr;se;gr;0
2021;se;bg;se;bg;0
2021;se;pt;se;pt;0
2021;se;md;se;md;0
2021;se;se;se;se;0
2021;se;rs;se;rs;1
2021;se;cy;se;cy;0
2021;se;il;se;il;4
2021;se;no;se;no;10
2021;se;be;se;be;1
2021;se;az;se;az;0
2021;se;al;se;al;0
2021;se;sm;se;sm;0
2021;se;nl;se;nl;0
2021;se;es;se;es;0
2021;se;de;se;de;0
2021;se;gb;se;gb;0
2021;ch;it;ch;it;18
2021;ch;fr;ch;fr;18
2021;ch;ch;ch;ch;0
2021;ch;is;ch;is;10
2021;ch;ua;ch;ua;2
2021;ch;fi;ch;fi;5
2021;ch;mt;ch;mt;6
2021;ch;lt;ch;lt;5
2021;ch;ru;ch;ru;3
2021;ch;gr;ch;gr;0
2021;ch;bg;ch;bg;10
2021;ch;pt;ch;pt;15
2021;ch;md;ch;md;0
2021;ch;se;ch;se;3
2021;ch;rs;ch;rs;12
2021;ch;cy;ch;cy;0
2021;ch;il;ch;il;0
2021;ch;no;ch;no;0
2021;ch;be;ch;be;0
2021;ch;az;ch;az;2
2021;ch;al;ch;al;7
2021;ch;sm;ch;sm;0
2021;ch;nl;ch;nl;0
2021;ch;es;ch;es;0
2021;ch;de;ch;de;0
2021;ch;gb;ch;gb;0
2021;ua;it;ua;it;24
2021;ua;fr;ua;fr;15
2021;ua;ch;ua;ch;15
2021;ua;is;ua;is;10
2021;ua;ua;ua;ua;0
2021;ua;fi;ua;fi;8
2021;ua;mt;ua;mt;5
2021;ua;lt;ua;lt;10
2021;ua;ru;ua;ru;4
2021;ua;gr;ua;gr;0
2021;ua;bg;ua;bg;0
2021;ua;pt;ua;pt;2
2021;ua;md;ua;md;0
2021;ua;se;ua;se;2
2021;ua;rs;ua;rs;0
2021;ua;cy;ua;cy;0
2021;ua;il;ua;il;7
2021;ua;no;ua;no;1
2021;ua;be;ua;be;7
2021;ua;az;ua;az;6
2021;ua;al;ua;al;0
2021;ua;sm;ua;sm;0
2021;ua;nl;ua;nl;0
2021;ua;es;ua;es;0
2021;ua;de;ua;de;0
2021;ua;gb;ua;gb;0
2021;gb;it;gb;it;3
2021;gb;fr;gb;fr;17
2021;gb;ch;gb;ch;9
2021;gb;is;gb;is;20
2021;gb;ua;gb;ua;4
2021;gb;fi;gb;fi;11
2021;gb;mt;gb;mt;6
2021;gb;lt;gb;lt;12
2021;gb;ru;gb;ru;0
2021;gb;gr;gb;gr;0
2021;gb;bg;gb;bg;13
2021;gb;pt;gb;pt;7
2021;gb;md;gb;md;0
2021;gb;se;gb;se;0
2021;gb;rs;gb;rs;0
2021;gb;cy;gb;cy;0
2021;gb;il;gb;il;6
2021;gb;no;gb;no;2
2021;gb;be;gb;be;1
2021;gb;az;gb;az;0
2021;gb;al;gb;al;0
2021;gb;sm;gb;sm;3
2021;gb;nl;gb;nl;0
2021;gb;es;gb;es;2
2021;gb;de;gb;de;0
2021;gb;gb;gb;gb;0
2022;al;ua;al;ua;17
2022;al;gb;al;gb;14
2022;al;es;al;es;12
2022;al;se;al;se;8
2022;al;rs;al;rs;3
2022;al;it;al;it;20
2022;al;md;al;md;1
2022;al;gr;al;gr;12
2022;al;pt;al;pt;1
2022;al;no;al;no;0
2022;al;nl;al;nl;12
2022;al;pl;al;pl;0
2022;al;ee;al;ee;5
2022;al;lt;al;lt;0
2022;al;au;al;au;0
2022;al;az;al;az;3
2022;al;ch;al;ch;0
2022;al;ro;al;ro;0
2022;al;be;al;be;2
2022;al;am;al;am;4
2022;al;fi;al;fi;2
2022;al;cz;al;cz;0
2022;al;is;al;is;0
2022;al;fr;al;fr;0
2022;al;de;al;de;0
2022;am;ua;am;ua;16
2022;am;gb;am;gb;1
2022;am;es;am;es;20
2022;am;se;am;se;12
2022;am;rs;am;rs;6
2022;am;it;am;it;10
2022;am;md;am;md;6
2022;am;gr;am;gr;5
2022;am;pt;am;pt;12
2022;am;no;am;no;0
2022;am;nl;am;nl;4
2022;am;pl;am;pl;0
2022;am;ee;am;ee;15
2022;am;lt;am;lt;2
2022;am;au;am;au;0
2022;am;az;am;az;0
2022;am;ch;am;ch;0
2022;am;ro;am;ro;0
2022;am;be;am;be;0
2022;am;am;am;am;0
2022;am;fi;am;fi;0
2022;am;cz;am;cz;0
2022;am;is;am;is;0
2022;am;fr;am;fr;7
2022;am;de;am;de;0
2022;au;ua;au;ua;19
2022;au;gb;au;gb;7
2022;au;es;au;es;18
2022;au;se;au;se;15
2022;au;rs;au;rs;16
2022;au;it;au;it;4
2022;au;md;au;md;4
2022;au;gr;au;gr;0
2022;au;pt;au;pt;6
2022;au;no;au;no;10
2022;au;nl;au;nl;0
2022;au;pl;au;pl;3
2022;au;ee;au;ee;1
2022;au;lt;au;lt;2
2022;au;au;au;au;0
2022;au;az;au;az;2
2022;au;ch;au;ch;0
2022;au;ro;au;ro;0
2022;au;be;au;be;5
2022;au;am;au;am;0
2022;au;fi;au;fi;0
2022;au;cz;au;cz;4
2022;au;is;au;is;0
2022;au;fr;au;fr;0
2022;au;de;au;de;0
2022;at;ua;at;ua;12
2022;at;gb;at;gb;20
2022;at;es;at;es;3
2022;at;se;at;se;13
2022;at;rs;at;rs;10
2022;at;it;at;it;6
